speed,acceleration,power_required_kw,torque_required_nm,battery_soc,battery_temp,aux_load_kw,grade_angle,regen_available,braking,traffic_condition,current_segment,next_segment,driver_profile,trip_id,route_template,label,confidence,reason
81.71,2.472,34.8,400.0,59.22,29.01,0.33,0.48,False,False,light,highway,highway,erratic,41,mixed_commute,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
84.75,3.802,44.09,400.0,59.04,29.04,0.3,-0.42,False,False,light,highway,highway,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
81.61,-3.93,-19.52,-100.0,58.82,29.06,0.3,0.37,True,True,light,highway,highway,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
81.77,0.2,14.77,400.0,58.98,29.07,0.3,-0.92,False,False,light,highway,highway,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
81.61,-0.195,10.68,400.0,58.9,29.1,0.39,-0.47,False,False,light,highway,highway,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
82.53,1.15,22.78,400.0,58.85,29.12,0.3,0.02,False,False,light,highway,highway,erratic,41,mixed_commute,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
82.69,0.2,14.65,400.0,58.74,29.19,0.3,-0.43,False,False,light,highway,highway,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
84.43,2.175,31.44,400.0,58.66,29.26,0.39,0.73,False,False,medium,highway,highway,erratic,41,mixed_commute,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
84.59,0.2,13.99,400.0,58.51,29.27,0.34,0.2,False,False,light,highway,highway,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
81.46,-3.917,-19.01,-100.0,58.44,29.27,0.3,-0.4,True,True,light,highway,stop_go,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
9.98,-0.028,2.0,400.0,58.59,29.31,0.3,0.01,False,False,medium,stop_go,stop_go,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
10.2,0.274,7.46,400.0,58.58,29.34,0.31,0.29,False,False,heavy,stop_go,stop_go,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
12.41,2.766,22.56,400.0,58.54,29.39,0.3,0.36,False,False,heavy,stop_go,stop_go,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
12.57,0.2,4.2,400.0,58.43,29.44,0.3,-0.56,False,False,heavy,stop_go,stop_go,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
11.07,-1.871,-9.77,-100.0,58.41,29.44,0.3,0.64,True,True,heavy,stop_go,stop_go,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
11.42,0.438,1.0,312.63,58.49,29.48,0.37,-1.09,False,False,heavy,stop_go,stop_go,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
11.58,0.2,3.94,400.0,58.48,29.51,0.33,0.58,False,False,medium,stop_go,stop_go,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
12.04,0.571,9.48,400.0,58.46,29.52,0.3,1.27,False,False,heavy,stop_go,stop_go,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
14.07,2.532,23.26,400.0,58.41,29.6,0.53,-1.19,False,False,medium,stop_go,stop_go,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
15.01,1.186,12.71,400.0,58.3,29.62,0.68,-0.82,False,False,medium,stop_go,stop_go,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
15.72,0.885,11.62,400.0,58.23,29.63,0.66,1.12,False,False,heavy,stop_go,stop_go,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
14.92,-1.0,-4.79,-100.0,58.18,29.65,0.58,0.35,True,True,medium,stop_go,stop_go,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
4.31,-0.213,1.0,400.0,58.21,29.72,0.52,-0.5,False,False,heavy,stop_go,stop_go,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
2.91,-1.742,-7.95,-100.0,58.21,29.71,0.6,-0.18,False,True,heavy,stop_go,stop_go,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
4.79,2.347,17.07,400.0,58.21,29.73,0.62,-1.36,False,False,heavy,stop_go,urban,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
5.53,0.923,11.73,400.0,58.12,29.75,0.68,0.88,False,False,medium,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
7.22,2.11,12.26,400.0,58.06,29.76,0.62,-0.93,False,False,medium,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
7.38,0.2,6.28,400.0,58.0,29.77,0.56,0.88,False,False,medium,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
6.58,-1.0,-4.41,-100.0,57.97,29.76,0.64,0.87,False,True,medium,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
8.1,1.902,20.41,400.0,57.97,29.83,0.64,0.47,False,False,heavy,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
8.26,0.2,3.55,400.0,57.87,29.89,0.47,0.31,False,False,medium,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
6.25,-2.515,-12.26,-100.0,57.85,29.88,0.35,0.09,False,True,heavy,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
8.88,3.294,24.77,400.0,57.85,29.9,0.3,-0.65,False,False,medium,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
9.04,0.2,2.5,400.0,57.73,29.92,0.3,-0.15,False,False,medium,urban,urban,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
11.62,3.227,26.32,400.0,57.72,29.96,0.3,-0.96,False,False,light,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
13.58,2.441,26.26,400.0,57.58,30.04,0.36,0.04,False,False,heavy,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
16.77,3.988,36.47,400.0,57.45,30.1,0.37,1.52,False,False,medium,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
16.93,0.2,4.31,400.0,57.27,30.14,0.33,-0.37,False,False,medium,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
17.68,0.943,13.2,400.0,57.25,30.17,0.3,1.85,False,False,light,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
19.79,2.643,24.36,400.0,57.18,30.21,0.44,0.34,False,False,medium,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
17.44,-2.944,-15.92,-100.0,57.06,30.24,0.47,-0.96,True,True,heavy,urban,urban,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
18.75,1.639,17.13,400.0,57.19,30.26,0.45,0.86,False,False,light,urban,urban,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
22.75,5.0,42.74,400.0,57.1,30.3,0.47,-2.29,False,False,light,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
23.23,0.601,5.58,400.0,56.89,30.32,0.41,-0.99,False,False,heavy,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
24.91,2.099,16.9,400.0,56.86,30.37,0.33,-1.02,False,False,medium,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
28.91,5.0,42.15,400.0,56.78,30.42,0.3,-0.22,False,False,light,urban,urban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
30.21,1.626,21.49,400.0,56.57,30.48,0.32,1.27,False,False,medium,urban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
27.83,-2.981,-14.86,-100.0,56.46,30.51,0.39,-1.42,True,True,medium,suburban,suburban,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
30.39,3.2,32.89,400.0,56.58,30.53,0.35,0.07,False,False,light,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
30.55,0.2,4.36,400.0,56.41,30.58,0.41,-0.8,False,False,light,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
28.06,-3.114,-16.8,-100.0,56.39,30.6,0.46,-1.23,True,True,medium,suburban,suburban,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
28.22,0.2,6.17,400.0,56.53,30.65,0.5,1.12,False,False,light,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
32.15,4.919,44.6,400.0,56.49,30.68,0.55,1.28,False,False,light,suburban,suburban,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
33.88,2.165,18.91,400.0,56.27,30.71,0.48,-1.0,False,False,light,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
35.07,1.482,21.18,400.0,56.18,30.75,0.44,2.04,False,False,medium,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
37.64,3.22,30.8,400.0,56.07,30.77,0.45,0.81,False,False,medium,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
40.73,3.862,38.19,400.0,55.92,30.84,0.3,0.37,False,False,light,suburban,suburban,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
38.66,-2.597,-12.31,-100.0,55.73,30.86,0.3,1.7,True,True,light,suburban,suburban,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
41.75,3.867,43.45,400.0,55.82,30.93,0.31,1.9,False,False,medium,suburban,suburban,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
45.14,4.241,41.85,400.0,55.61,31.01,0.46,-0.24,False,False,light,suburban,suburban,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
45.08,-0.082,2.62,207.97,55.4,31.05,0.42,-0.74,False,False,medium,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
49.08,5.0,46.55,400.0,55.39,31.1,0.35,-0.39,False,False,medium,suburban,suburban,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
45.42,-4.571,-24.91,-100.0,55.15,31.12,0.3,0.77,True,True,light,suburban,suburban,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
43.08,-2.923,-15.08,-100.0,55.35,31.12,0.3,0.58,True,True,medium,suburban,suburban,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
43.29,0.265,8.28,400.0,55.47,31.2,0.33,0.38,False,False,light,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
44.78,1.859,26.24,400.0,55.43,31.23,0.33,1.1,False,False,light,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
45.69,1.131,11.56,400.0,55.3,31.31,0.55,0.42,False,False,light,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
42.89,-3.488,-18.6,-100.0,55.24,31.33,0.59,-0.17,True,True,medium,suburban,suburban,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
44.32,1.786,21.58,400.0,55.39,31.37,0.62,0.29,False,False,light,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
46.43,2.63,26.2,400.0,55.28,31.42,0.53,-1.43,False,False,light,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
47.35,1.147,19.25,400.0,55.15,31.5,0.57,0.2,False,False,medium,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
44.86,-3.102,-14.59,-100.0,55.06,31.5,0.59,2.88,True,True,light,suburban,suburban,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
44.62,-0.3,10.47,400.0,55.17,31.55,0.67,-0.1,False,False,light,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
48.62,5.0,44.81,400.0,55.12,31.6,0.74,-1.62,False,False,medium,suburban,suburban,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
48.36,-0.332,4.88,360.16,54.9,31.63,0.87,-0.24,False,False,medium,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
52.36,5.0,42.48,400.0,54.87,31.67,0.9,-1.88,False,False,medium,suburban,suburban,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
49.88,-3.102,-13.91,-100.0,54.66,31.69,0.99,-0.2,True,True,light,suburban,suburban,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
48.25,-2.032,-10.72,-100.0,54.77,31.72,1.03,-1.26,True,True,light,suburban,suburban,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
48.01,-0.3,8.22,400.0,54.86,31.76,1.17,0.15,False,False,medium,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
47.77,-0.3,5.88,400.0,54.82,31.82,1.2,0.23,False,False,light,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
47.93,0.2,8.88,400.0,54.79,31.84,1.42,0.78,False,False,medium,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
48.09,0.2,12.33,400.0,54.74,31.89,1.33,1.67,False,False,light,suburban,suburban,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
47.85,-0.3,5.73,400.0,54.68,31.95,1.09,-0.14,False,False,light,suburban,suburban,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
49.43,1.97,21.28,400.0,54.65,32.01,1.15,-1.54,False,False,medium,suburban,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
50.99,1.952,21.62,400.0,54.54,32.07,1.2,-0.89,False,False,light,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
54.24,4.065,39.09,400.0,54.44,32.13,1.09,-0.44,False,False,medium,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
54.16,-0.105,4.36,287.32,54.24,32.2,1.01,0.33,False,False,heavy,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
55.59,1.794,19.67,400.0,54.22,32.21,1.01,-1.02,False,False,medium,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
56.74,1.437,14.32,400.0,54.12,32.25,0.98,-1.63,False,False,medium,arterial,arterial,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
55.33,-1.768,-7.97,-100.0,54.05,32.28,0.97,2.01,True,True,light,arterial,arterial,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
51.99,-4.176,-22.48,-100.0,54.11,32.29,0.92,0.47,True,True,light,arterial,arterial,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
52.15,0.2,16.22,400.0,54.29,32.36,0.93,1.86,False,False,medium,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
55.82,4.595,43.51,400.0,54.21,32.42,0.91,0.53,False,False,heavy,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
55.98,0.2,15.13,400.0,53.99,32.49,0.85,2.57,False,False,light,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
59.48,4.37,48.38,400.0,53.92,32.51,0.93,-0.49,False,False,light,arterial,arterial,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
59.68,0.249,4.28,255.87,53.68,32.54,0.76,-2.47,False,False,heavy,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
61.06,1.734,27.16,400.0,53.66,32.59,0.64,0.25,False,False,light,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
58.19,-3.587,-18.28,-100.0,53.52,32.59,0.66,-1.17,True,True,medium,arterial,arterial,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
55.17,-3.775,-18.63,-100.0,53.67,32.6,0.74,0.92,True,True,light,arterial,arterial,erratic,41,mixed_commute,REGEN,1.0,Smart heuristic target with stochastic noise
55.67,0.613,17.49,400.0,53.81,32.65,0.67,0.47,False,False,heavy,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
55.32,-0.432,11.15,400.0,53.73,32.68,0.6,2.63,False,False,heavy,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
56.04,0.897,16.5,400.0,53.67,32.72,0.52,-0.25,False,False,heavy,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
55.8,-0.3,9.67,400.0,53.59,32.77,0.36,1.69,False,False,medium,arterial,arterial,erratic,41,mixed_commute,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
56.58,0.984,15.12,400.0,53.54,32.81,0.3,-0.46,False,False,medium,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
57.32,0.92,15.02,400.0,53.47,32.86,0.3,-1.07,False,False,light,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
60.59,4.093,43.49,400.0,53.39,32.88,0.3,-1.4,False,False,heavy,arterial,arterial,erratic,41,mixed_commute,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
0.77,0.5,0.0,0.0,35.09,24.98,2.58,-0.09,False,False,heavy,stop_go,stop_go,smooth,42,city_delivery,IDLE_STOP,1.0,Smart heuristic target with stochastic noise
1.58,0.5,0.0,0.0,35.07,24.97,2.64,-1.06,False,False,heavy,stop_go,stop_go,smooth,42,city_delivery,IDLE_STOP,1.0,Smart heuristic target with stochastic noise
2.21,0.785,18.28,400.0,35.05,25.01,2.65,3.11,False,False,heavy,stop_go,stop_go,smooth,42,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
3.04,1.05,13.2,400.0,34.96,25.07,2.62,1.27,False,False,medium,stop_go,stop_go,smooth,42,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
3.7,0.821,12.85,400.0,34.89,25.14,2.47,1.58,False,False,heavy,stop_go,stop_go,smooth,42,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
4.83,1.409,14.95,400.0,34.83,25.21,2.55,-0.3,False,False,heavy,stop_go,stop_go,smooth,42,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
5.27,0.546,7.77,400.0,34.75,25.28,2.5,-0.64,False,False,heavy,stop_go,stop_go,smooth,42,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
6.35,1.356,12.17,400.0,34.71,25.33,2.5,-1.25,False,False,medium,stop_go,stop_go,smooth,42,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
6.51,0.2,5.36,400.0,34.65,25.38,2.42,0.93,False,False,heavy,stop_go,stop_go,smooth,42,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
7.57,1.331,14.86,400.0,34.63,25.44,2.57,-0.53,False,False,medium,stop_go,stop_go,smooth,42,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
1.57,-0.5,-2.87,-100.0,34.55,25.42,2.62,0.31,False,True,heavy,stop_go,stop_go,smooth,42,city_delivery,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
0.23,-0.304,0.0,0.0,34.53,25.4,2.5,0.58,False,False,heavy,stop_go,stop_go,smooth,42,city_delivery,IDLE_STOP,1.0,Smart heuristic target with stochastic noise
0.46,0.295,0.0,0.0,34.51,25.39,2.4,-2.44,False,False,heavy,stop_go,stop_go,smooth,42,city_delivery,IDLE_STOP,1.0,Smart heuristic target with stochastic noise
0.78,0.39,0.0,0.0,34.49,25.38,2.36,0.16,False,False,heavy,stop_go,stop_go,smooth,42,city_delivery,IDLE_STOP,1.0,Smart heuristic target with stochastic noise
